"","INBRED","TESTER","mean"
"2551","Inbred_2690","Tester_4540",1.02457802463636
"2552","Inbred_2690","Tester_5197",1.0906204035
"2553","Inbred_2690","Tester_5198",1.011007229
"2554","Inbred_2690","Tester_5199",1.03386960683333
"2555","Inbred_2690","Tester_5262",0.9523109655
"2556","Inbred_2690","Tester_5281",0.95895112625
"2557","Inbred_2690","Tester_5300",1.01385592518182
"2558","Inbred_2690","Tester_5301",0.99637234872
"2559","Inbred_2690","Tester_5305",1.000743636
"2560","Inbred_2690","Tester_5307",0.9671309523
"2561","Inbred_2690","Tester_5404",1.03491933666667
"2562","Inbred_2690","Tester_5420",1.00764468825
"2563","Inbred_2690","Tester_5435",0.9852485145
"2564","Inbred_2690","Tester_5436",0.981184231972973
"2565","Inbred_2690","Tester_5440",1.038385371
"2566","Inbred_2690","Tester_5450",1.042430684
"2567","Inbred_2690","Tester_5481",1.007696833
"2568","Inbred_2690","Tester_5482",0.9893104798
"2569","Inbred_2690","Tester_5495",1.00154255430435
"2570","Inbred_2690","Tester_5559",0.9666677525
"2571","Inbred_2690","Tester_5573",1.01381819666667
"2572","Inbred_2690","Tester_5574",0.991692802916667
"2573","Inbred_2690","Tester_5587",1.03480756388
"2574","Inbred_2690","Tester_5593",1.03286684958065
"2575","Inbred_2690","Tester_6235",1.15374421016667
"2576","Inbred_2690","Tester_6381",0.973453630583333
"2577","Inbred_2690","Tester_6391",1.06840549655556
"2578","Inbred_2690","Tester_6866",0.93189953675
"2579","Inbred_2691","Tester_4267",0.9651102932
"2580","Inbred_2691","Tester_4356",1.00756129372727
"2581","Inbred_2691","Tester_4360",0.949739366666667
"2582","Inbred_2691","Tester_4368",0.898085826615385
"2583","Inbred_2691","Tester_4372",0.882265222083333
"2584","Inbred_2691","Tester_4384",1.00485450727273
"2585","Inbred_2691","Tester_4393",1.03082247090909
"2586","Inbred_2691","Tester_5301",0.920678652166667
"2587","Inbred_2691","Tester_5305",0.927292682875
"2588","Inbred_2691","Tester_5404",1.01923184475
"2589","Inbred_2691","Tester_5441",0.921973818833333
"2590","Inbred_2691","Tester_5450",0.95825875875
"2591","Inbred_2691","Tester_5451",1.000410055
"2592","Inbred_2691","Tester_5495",0.97516485584
"2593","Inbred_2691","Tester_5587",0.996300599538462
"2594","Inbred_2691","Tester_5593",1.10684143984615
"2595","Inbred_2692","Tester_2721",0.991671659833333
"2596","Inbred_2692","Tester_2724",0.970740170416667
"2597","Inbred_2692","Tester_2736",0.946638050833333
"2598","Inbred_2692","Tester_4267",1.04989541575
"2599","Inbred_2692","Tester_4269",1.05765488408333
"2600","Inbred_2692","Tester_4270",1.03604452276471
"2601","Inbred_2692","Tester_4360",0.918939115916667
"2602","Inbred_2692","Tester_4372",0.903580597111111
"2603","Inbred_2692","Tester_4373",0.995834923291667
"2604","Inbred_2692","Tester_4385",0.900938262909091
"2605","Inbred_2692","Tester_4577",0.996622385818182
"2606","Inbred_2692","Tester_5301",0.976984325090909
"2607","Inbred_2692","Tester_5305",0.986988585958333
"2608","Inbred_2692","Tester_5307",1.08130432174074
"2609","Inbred_2692","Tester_5404",0.991490206
"2610","Inbred_2692","Tester_5419",0.9736716965
"2611","Inbred_2692","Tester_5450",0.998240802692308
"2612","Inbred_2692","Tester_5451",1.0138029592
"2613","Inbred_2692","Tester_5495",0.97616230476
"2614","Inbred_2692","Tester_5587",1.00313004146154
"2615","Inbred_2692","Tester_5593",1.00656472720833
"2616","Inbred_2692","Tester_5604",1.0011368637619
"2617","Inbred_2692","Tester_6381",0.934314446375
"2618","Inbred_2693","Tester_2721",1.00134123608333
"2619","Inbred_2693","Tester_2724",0.99312169875
"2620","Inbred_2693","Tester_4238",0.991645983058824
"2621","Inbred_2693","Tester_4250",1.046986648
"2622","Inbred_2693","Tester_4267",0.9916659995
"2623","Inbred_2693","Tester_4269",0.989077728642857
"2624","Inbred_2693","Tester_4270",1.00578964233333
"2625","Inbred_2693","Tester_4359",0.9503348232
"2626","Inbred_2693","Tester_4360",0.946843100565217
"2627","Inbred_2693","Tester_4368",0.92680369375
"2628","Inbred_2693","Tester_4372",0.8801120545
"2629","Inbred_2693","Tester_4373",0.969692436361111
"2630","Inbred_2693","Tester_4386",1.01638705245455
"2631","Inbred_2693","Tester_4392",0.963252305909091
"2632","Inbred_2693","Tester_5305",0.985923777125
"2633","Inbred_2693","Tester_5307",0.965589858166667
"2634","Inbred_2693","Tester_5419",0.985474385909091
"2635","Inbred_2693","Tester_5450",0.922966163692308
"2636","Inbred_2693","Tester_5495",1.001240518125
"2637","Inbred_2693","Tester_5593",1.02298236733333
"2638","Inbred_2693","Tester_6381",0.915984717166667
"2639","Inbred_2693","Tester_6937",1.023201595
"2640","Inbred_2694","Tester_2724",1.0171306346
"2641","Inbred_2694","Tester_3791",1.03418167818182
"2642","Inbred_2694","Tester_4262",0.926074215125
"2643","Inbred_2694","Tester_4270",0.990535613583333
"2644","Inbred_2694","Tester_4356",0.9942765745
"2645","Inbred_2694","Tester_4360",0.945870606181818
"2646","Inbred_2694","Tester_4367",0.985280885
"2647","Inbred_2694","Tester_4505",1.05286419594118
"2648","Inbred_2694","Tester_4558",0.9734765655
"2649","Inbred_2694","Tester_5311",1.05680982378261
"2650","Inbred_2694","Tester_5404",1.05052932216667
"2651","Inbred_2694","Tester_5409",1.04323421404348
"2652","Inbred_2694","Tester_5420",0.981233763555556
"2653","Inbred_2694","Tester_5435",1.13887482727273
"2654","Inbred_2694","Tester_5450",1.068490823625
"2655","Inbred_2694","Tester_5495",0.965965712916667
"2656","Inbred_2694","Tester_5587",1.01441256508333
"2657","Inbred_2694","Tester_6381",0.989650712083333
"2658","Inbred_2695","Tester_4269",1.05108198141667
"2659","Inbred_2695","Tester_4341",1.07013741833333
"2660","Inbred_2695","Tester_4360",1.02540343172727
"2661","Inbred_2695","Tester_4370",1.100536723
"2662","Inbred_2695","Tester_4392",1.06121857328571
"2663","Inbred_2695","Tester_4577",1.0947087296
"2664","Inbred_2695","Tester_5305",1.06042323044444
"2665","Inbred_2695","Tester_5311",0.960149437727273
"2666","Inbred_2695","Tester_5409",1.0047519084
"2667","Inbred_2695","Tester_5412",1.0453473418
"2668","Inbred_2695","Tester_5435",1.04186962279167
"2669","Inbred_2695","Tester_5436",1.0771598597
"2670","Inbred_2695","Tester_5450",1.10812257211111
"2671","Inbred_2695","Tester_5495",0.979127883030303
"2672","Inbred_2695","Tester_5593",1.02968795425
"2673","Inbred_2697","Tester_2721",1.03449806611111
"2674","Inbred_2697","Tester_2724",0.89931011875
"2675","Inbred_2697","Tester_2736",0.9453632941
"2676","Inbred_2697","Tester_4269",1.04767117928571
"2677","Inbred_2697","Tester_4270",0.984496094071429
"2678","Inbred_2697","Tester_4358",0.960042716181818
"2679","Inbred_2697","Tester_4360",1.01374550025
"2680","Inbred_2697","Tester_4361",0.956578543269231
"2681","Inbred_2697","Tester_4364",0.983753281166667
"2682","Inbred_2697","Tester_4373",1.01207830575
"2683","Inbred_2697","Tester_4505",0.964719530454546
"2684","Inbred_2697","Tester_4540",0.889236212
"2685","Inbred_2697","Tester_4541",0.931936538
"2686","Inbred_2697","Tester_5305",0.955070265181818
"2687","Inbred_2697","Tester_5311",1.02540435908333
"2688","Inbred_2697","Tester_5404",0.988697874272727
"2689","Inbred_2697","Tester_5412",0.966557970454545
"2690","Inbred_2697","Tester_5435",1.03662623818182
"2691","Inbred_2697","Tester_5440",1.08035451427273
"2692","Inbred_2697","Tester_5573",1.00455528057143
"2693","Inbred_2699","Tester_3504",1.0489917347037
"2694","Inbred_2699","Tester_4217",0.986860121125
"2695","Inbred_2699","Tester_4306",0.9849022348
"2696","Inbred_2699","Tester_4321",1.09359485027273
"2697","Inbred_2699","Tester_4494",1.05765518853846
"2698","Inbred_2699","Tester_4500",1.02881186372727
"2699","Inbred_2699","Tester_5368",0.984493841545454
"2700","Inbred_2699","Tester_5524",1.0707816947
"2701","Inbred_2699","Tester_6287",1.01482447509091
"2702","Inbred_2699","Tester_6902",0.92949530575
"2703","Inbred_2699","Tester_8218",1.15566616176923
"2704","Inbred_2700","Tester_3504",1.0720731453
"2705","Inbred_2700","Tester_3582",1.06272099516667
"2706","Inbred_2700","Tester_4217",1.09402626008333
"2707","Inbred_2700","Tester_4320",1.13603521073077
"2708","Inbred_2700","Tester_4329",1.13287217045455
"2709","Inbred_2700","Tester_5345",1.07364858245455
"2710","Inbred_2700","Tester_5357",1.0726881185
"2711","Inbred_2700","Tester_5364",1.14606337911538
"2712","Inbred_2700","Tester_5368",1.10427056125806
"2713","Inbred_2700","Tester_5372",1.1840621578
"2714","Inbred_2700","Tester_6355",1.07658005465385
"2715","Inbred_2700","Tester_6897",1.037182601
"2716","Inbred_2707","Tester_4217",1.01258045809091
"2717","Inbred_2707","Tester_4306",0.900990533909091
"2718","Inbred_2707","Tester_4313",1.0550208455
"2719","Inbred_2707","Tester_5357",1.01910153175
"2720","Inbred_2707","Tester_5364",1.02528533127273
"2721","Inbred_2707","Tester_5368",1.0262532072963
"2722","Inbred_2707","Tester_5524",1.02414122036364
"2723","Inbred_2707","Tester_6355",0.9815178207
"2724","Inbred_2707","Tester_6902",1.134553909
"2725","Inbred_2708","Tester_3504",0.970536378428571
"2726","Inbred_2708","Tester_4307",1.05488736490909
"2727","Inbred_2708","Tester_4320",1.08130923658333
"2728","Inbred_2708","Tester_4321",0.990739517333333
"2729","Inbred_2708","Tester_5357",1.05038595245455
"2730","Inbred_2708","Tester_5364",1.02294068576923
"2731","Inbred_2708","Tester_5368",1.02698980483333
"2732","Inbred_2708","Tester_5369",1.0644660236
"2733","Inbred_2708","Tester_6287",0.979747722636364
"2734","Inbred_2708","Tester_6355",0.901235979454545
"2735","Inbred_2709","Tester_4217",1.05148067518182
"2736","Inbred_2709","Tester_4304",1.02132908827273
"2737","Inbred_2709","Tester_4306",0.981757532818182
"2738","Inbred_2709","Tester_4313",0.995723234
"2739","Inbred_2709","Tester_4320",0.9959349513
"2740","Inbred_2709","Tester_4321",0.9665471113
"2741","Inbred_2709","Tester_5357",0.9709711967
"2742","Inbred_2709","Tester_5364",0.976700758
"2743","Inbred_2709","Tester_5368",1.01377745151852
"2744","Inbred_2709","Tester_5369",0.9373672126
"2745","Inbred_2709","Tester_5372",0.974915928727273
"2746","Inbred_2709","Tester_6287",0.9880098636
"2747","Inbred_2709","Tester_6355",0.9049915269
"2748","Inbred_2709","Tester_6902",1.0650968132
"2749","Inbred_2710","Tester_4217",1.01512785092308
"2750","Inbred_2710","Tester_4304",0.9956543978
"2751","Inbred_2710","Tester_4307",0.980269787222222
"2752","Inbred_2710","Tester_4313",1.02970563016667
"2753","Inbred_2710","Tester_4320",1.0388442006
"2754","Inbred_2710","Tester_4321",1.0229572715
"2755","Inbred_2710","Tester_5364",1.03480525168
"2756","Inbred_2710","Tester_5369",0.980915747545455
"2757","Inbred_2710","Tester_5375",0.971295159714286
"2758","Inbred_2710","Tester_5524",0.984753395727273
"2759","Inbred_2710","Tester_6355",0.928175712181818
"2760","Inbred_2710","Tester_6902",1.0386517798
"2761","Inbred_2711","Tester_3504",0.999786134777778
"2762","Inbred_2711","Tester_4306",0.972816104454545
"2763","Inbred_2711","Tester_4320",1.02944214875
"2764","Inbred_2711","Tester_4321",1.01995799372
"2765","Inbred_2711","Tester_5357",0.995458876181818
"2766","Inbred_2711","Tester_5364",0.9812098332
"2767","Inbred_2711","Tester_5368",0.997389787555556
"2768","Inbred_2711","Tester_5372",0.93171867125
"2769","Inbred_2711","Tester_6355",1.00263796916667
"2770","Inbred_2711","Tester_6902",1.02270836227273
"2771","Inbred_2713","Tester_3504",1.00160708645455
"2772","Inbred_2713","Tester_4210",1.02245243733333
"2773","Inbred_2713","Tester_4217",1.03366311045455
"2774","Inbred_2713","Tester_4306",0.950265666181818
"2775","Inbred_2713","Tester_4307",1.02882676525926
"2776","Inbred_2713","Tester_4320",1.06625614683333
"2777","Inbred_2713","Tester_4321",1.1029594431
"2778","Inbred_2713","Tester_5364",1.00326191477778
"2779","Inbred_2713","Tester_5369",0.957626718454545
"2780","Inbred_2713","Tester_5372",0.922009714666667
"2781","Inbred_2713","Tester_5524",0.9501391704
"2782","Inbred_2713","Tester_6287",0.935628595636364
"2783","Inbred_2713","Tester_6902",0.975962528181818
"2784","Inbred_2714","Tester_3504",0.83218892075
"2785","Inbred_2714","Tester_3521",1.01860710111111
"2786","Inbred_2714","Tester_3573",1.0805830482
"2787","Inbred_2714","Tester_3577",0.883189262
"2788","Inbred_2714","Tester_4320",1.0079389316
"2789","Inbred_2714","Tester_4321",1.00201035361905
"2790","Inbred_2714","Tester_5364",0.988820863714286
"2791","Inbred_2714","Tester_5368",1.01284432658333
"2792","Inbred_2714","Tester_5380",0.986570300090909
"2793","Inbred_2714","Tester_5381",0.881635304222222
"2794","Inbred_2714","Tester_5382",0.904959251857143
"2795","Inbred_2714","Tester_5389",0.9905064757
"2796","Inbred_2714","Tester_5524",0.956436807
"2797","Inbred_2714","Tester_5526",0.897397635333333
"2798","Inbred_2714","Tester_6328",0.9176026746
"2799","Inbred_2714","Tester_6355",0.970577822666667
"2800","Inbred_2715","Tester_3504",0.838466982
"2801","Inbred_2715","Tester_4210",0.944900232454545
"2802","Inbred_2715","Tester_4217",0.970340867727273
"2803","Inbred_2715","Tester_4306",0.814309749
"2804","Inbred_2715","Tester_4320",0.9794498328
"2805","Inbred_2715","Tester_4321",0.963269291115385
"2806","Inbred_2715","Tester_5364",0.922740510727273
"2807","Inbred_2715","Tester_5368",0.99299674675
"2808","Inbred_2715","Tester_6287",0.979788274090909
"2809","Inbred_2716","Tester_3504",0.926936179916667
"2810","Inbred_2716","Tester_3567",1.02118438191667
"2811","Inbred_2716","Tester_3573",0.9573671276
"2812","Inbred_2716","Tester_4306",0.981733863545455
"2813","Inbred_2716","Tester_4320",0.907934826272727
"2814","Inbred_2716","Tester_4321",0.956935986636364
"2815","Inbred_2716","Tester_4518",0.960402319363636
"2816","Inbred_2716","Tester_5364",0.883945296333333
"2817","Inbred_2716","Tester_5368",0.998222732333333
"2818","Inbred_2716","Tester_5369",0.994410641363636
"2819","Inbred_2716","Tester_5372",0.973047661
"2820","Inbred_2716","Tester_5375",0.960537825875
"2821","Inbred_2716","Tester_5524",0.9293678451
"2822","Inbred_2719","Tester_3573",0.997358351928571
"2823","Inbred_2719","Tester_4207",0.994760055454545
"2824","Inbred_2719","Tester_4306",0.982075770571429
"2825","Inbred_2719","Tester_4307",0.898049990545455
"2826","Inbred_2719","Tester_4320",1.03717167592857
"2827","Inbred_2719","Tester_4321",1.05234448336364
"2828","Inbred_2719","Tester_4494",1.08472541209091
"2829","Inbred_2719","Tester_4495",1.04669588891667
"2830","Inbred_2719","Tester_4518",0.9213129148
"2831","Inbred_2719","Tester_5364",1.0409096475
"2832","Inbred_2719","Tester_5368",1.03645999375
"2833","Inbred_2719","Tester_5369",1.07446438581818
"2834","Inbred_2719","Tester_5375",1.04382065927273
"2835","Inbred_2719","Tester_5524",1.0066281398
"2836","Inbred_2719","Tester_6902",1.00097503663636
"2837","Inbred_2720","Tester_3504",1.08389829158333
"2838","Inbred_2720","Tester_3573",1.0370222212069
"2839","Inbred_2720","Tester_3577",0.924034175615385
"2840","Inbred_2720","Tester_3582",0.929104407769231
"2841","Inbred_2720","Tester_4207",1.1077416751
"2842","Inbred_2720","Tester_4304",0.9866747018
"2843","Inbred_2720","Tester_4306",0.994871177833333
"2844","Inbred_2720","Tester_4313",0.978655846416667
"2845","Inbred_2720","Tester_4321",1.0609641014
"2846","Inbred_2720","Tester_4500",0.981117975727273
"2847","Inbred_2720","Tester_4538",1.154256357
"2848","Inbred_2720","Tester_5219",1.04498832691667
"2849","Inbred_2720","Tester_5231",0.9705055896
"2850","Inbred_2720","Tester_5233",0.9664785455
"2851","Inbred_2720","Tester_5249",1.0075853125
"2852","Inbred_2720","Tester_5360",0.9947835109
"2853","Inbred_2720","Tester_5364",1.06520616141667
"2854","Inbred_2720","Tester_5368",1.0187672663913
"2855","Inbred_2720","Tester_5369",1.18828189190909
"2856","Inbred_2720","Tester_5377",1.02977657108333
"2857","Inbred_2720","Tester_5380",1.02537087027273
"2858","Inbred_2720","Tester_5382",1.00508471877778
"2859","Inbred_2720","Tester_5386",1.00897986025
"2860","Inbred_2720","Tester_5389",0.995827649333333
"2861","Inbred_2720","Tester_5466",1.09586971522222
"2862","Inbred_2720","Tester_6206",0.964899327636364
"2863","Inbred_2720","Tester_6287",1.01998002441667
"2864","Inbred_2720","Tester_6290",1.05422335483333
"2865","Inbred_2720","Tester_6293",1.01062633354545
"2866","Inbred_2720","Tester_6328",0.912004053909091
"2867","Inbred_2720","Tester_6348",1.06163734345455
"2868","Inbred_2720","Tester_6355",0.939521016181818
"2869","Inbred_2720","Tester_6417",0.999958987
"2870","Inbred_2720","Tester_6891",1.04188764509091
"2871","Inbred_2720","Tester_6892",0.9917726135
"2872","Inbred_2720","Tester_8205",1.0923143222
"2873","Inbred_2721","Tester_3504",0.922266312166667
"2874","Inbred_2721","Tester_3567",0.959979960785714
"2875","Inbred_2721","Tester_3573",1.027803044
"2876","Inbred_2721","Tester_3577",0.93279438175
"2877","Inbred_2721","Tester_3582",0.996245832090909
"2878","Inbred_2721","Tester_4278",0.9540376161
"2879","Inbred_2721","Tester_4304",1.113868149
"2880","Inbred_2721","Tester_4306",0.951888046416667
"2881","Inbred_2721","Tester_4313",1.048203004
"2882","Inbred_2721","Tester_4320",1.09018443795833
"2883","Inbred_2721","Tester_4321",0.992434429545455
"2884","Inbred_2721","Tester_4327",0.9800123244
"2885","Inbred_2721","Tester_4495",1.05246480590909
"2886","Inbred_2721","Tester_4500",0.9477952401
"2887","Inbred_2721","Tester_4538",1.07709942609091
"2888","Inbred_2721","Tester_5219",0.930570853833333
"2889","Inbred_2721","Tester_5231",0.9686356905
"2890","Inbred_2721","Tester_5233",1.03974728833333
"2891","Inbred_2721","Tester_5249",1.03120039433333
"2892","Inbred_2721","Tester_5323",1.08045314625
"2893","Inbred_2721","Tester_5360",1.01782523895
"2894","Inbred_2721","Tester_5364",1.025699717375
"2895","Inbred_2721","Tester_5368",0.9941352941
"2896","Inbred_2721","Tester_5369",1.0060600634
"2897","Inbred_2721","Tester_5372",1.01462403825
"2898","Inbred_2721","Tester_5382",0.9462681901875
"2899","Inbred_2721","Tester_5386",0.931029554583333
"2900","Inbred_2721","Tester_5389",1.03417914352941
"2901","Inbred_2721","Tester_5466",1.05114442218182
"2902","Inbred_2721","Tester_5524",1.03439331981481
"2903","Inbred_2721","Tester_5545",1.03202290672727
"2904","Inbred_2721","Tester_6206",1.000630008
"2905","Inbred_2721","Tester_6224",0.97110144675
"2906","Inbred_2721","Tester_6287",0.990397586166667
"2907","Inbred_2721","Tester_6290",0.9862505975
"2908","Inbred_2721","Tester_6293",0.949728100181818
"2909","Inbred_2721","Tester_6348",0.978462080545455
"2910","Inbred_2721","Tester_6417",1.02996961083333
"2911","Inbred_2721","Tester_8205",1.08537905127273
"2912","Inbred_2722","Tester_3504",0.982282575148148
"2913","Inbred_2722","Tester_3573",1.033600821
"2914","Inbred_2722","Tester_3577",0.981008787916667
"2915","Inbred_2722","Tester_3582",1.00948503366667
"2916","Inbred_2722","Tester_4320",1.01750705927273
"2917","Inbred_2722","Tester_4327",1.0102619348
"2918","Inbred_2722","Tester_5231",1.01440741445455
"2919","Inbred_2722","Tester_5233",1.0230946087
"2920","Inbred_2722","Tester_5249",1.028377251
"2921","Inbred_2722","Tester_5337",1.0848822649
"2922","Inbred_2722","Tester_5360",1.0200496714
"2923","Inbred_2722","Tester_5364",1.09621068530769
"2924","Inbred_2722","Tester_5372",1.087086063875
"2925","Inbred_2722","Tester_5380",1.04880565475
"2926","Inbred_2722","Tester_5382",1.0333251221
"2927","Inbred_2722","Tester_5524",1.09593617590909
"2928","Inbred_2722","Tester_6224",1.028348904
"2929","Inbred_2722","Tester_6290",1.01509950133333
"2930","Inbred_2722","Tester_6293",0.981292987181818
"2931","Inbred_2722","Tester_6348",0.998620886363636
"2932","Inbred_2722","Tester_6355",0.9896696526
"2933","Inbred_2722","Tester_6417",1.01079281775
"2934","Inbred_2722","Tester_8205",1.05402356791667
"2935","Inbred_2723","Tester_3504",1.00983551108333
"2936","Inbred_2723","Tester_3521",0.979315727461538
"2937","Inbred_2723","Tester_3573",0.924022119615385
"2938","Inbred_2723","Tester_3577",0.938538276076923
"2939","Inbred_2723","Tester_3582",0.887668649461538
"2940","Inbred_2723","Tester_4308",0.934920354
"2941","Inbred_2723","Tester_4320",1.00982290636364
"2942","Inbred_2723","Tester_4321",1.00105394336364
"2943","Inbred_2723","Tester_4495",1.04329936358333
"2944","Inbred_2723","Tester_5323",1.039895241
"2945","Inbred_2723","Tester_5360",1.00937493175
"2946","Inbred_2723","Tester_5380",1.01773757783333
"2947","Inbred_2723","Tester_5524",1.00736264941667
"2948","Inbred_2723","Tester_6224",1.01425110783333
"2949","Inbred_2723","Tester_6328",1.01607552045455
"2950","Inbred_2724","Tester_3504",0.99615068725
"2951","Inbred_2724","Tester_3521",0.99641393625
"2952","Inbred_2724","Tester_3567",0.975680197769231
"2953","Inbred_2724","Tester_3573",1.004651025625
"2954","Inbred_2724","Tester_3577",0.963711945
"2955","Inbred_2724","Tester_4083",1.04216797483333
"2956","Inbred_2724","Tester_4207",1.01739306981818
"2957","Inbred_2724","Tester_4217",0.933815314416667
"2958","Inbred_2724","Tester_4283",1.016868222
"2959","Inbred_2724","Tester_4294",0.916406277666667
"2960","Inbred_2724","Tester_4306",0.974694699666667
"2961","Inbred_2724","Tester_4320",1.1336447094
"2962","Inbred_2724","Tester_4321",1.01106877236842
"2963","Inbred_2724","Tester_4327",1.04922138075
"2964","Inbred_2724","Tester_4329",1.03230869025
"2965","Inbred_2724","Tester_4495",1.07294357468571
"2966","Inbred_2724","Tester_4500",0.971300131909091
"2967","Inbred_2724","Tester_4518",1.01480633466667
"2968","Inbred_2724","Tester_5219",0.972143441
"2969","Inbred_2724","Tester_5220",1.022397372
"2970","Inbred_2724","Tester_5226",1.01983873227273
"2971","Inbred_2724","Tester_5240",0.8938062805
"2972","Inbred_2724","Tester_5245",0.966598360818182
"2973","Inbred_2724","Tester_5249",1.00641628216667
"2974","Inbred_2724","Tester_5323",0.99451930444
"2975","Inbred_2724","Tester_5345",1.067738594
"2976","Inbred_2724","Tester_5354",0.946349907666667
"2977","Inbred_2724","Tester_5364",1.03316435858333
"2978","Inbred_2724","Tester_5368",1.03280426741667
"2979","Inbred_2724","Tester_5369",0.974440085583333
"2980","Inbred_2724","Tester_5374",1.03416458810526
"2981","Inbred_2724","Tester_5375",0.9921448023
"2982","Inbred_2724","Tester_5376",0.89381348475
"2983","Inbred_2724","Tester_5380",0.980843497666667
"2984","Inbred_2724","Tester_5382",1.02693353836364
"2985","Inbred_2724","Tester_5389",0.948491686142857
"2986","Inbred_2724","Tester_5468",0.958717442857143
"2987","Inbred_2724","Tester_5503",1.05716632285714
"2988","Inbred_2724","Tester_5511",0.984347470571429
"2989","Inbred_2724","Tester_5523",1.00775575966667
"2990","Inbred_2724","Tester_5524",1.12924315233333
"2991","Inbred_2724","Tester_5528",1.04718741175
"2992","Inbred_2724","Tester_5545",0.98662812925
"2993","Inbred_2724","Tester_6206",0.961468186166667
"2994","Inbred_2724","Tester_6224",1.025919264625
"2995","Inbred_2724","Tester_6290",1.04029230783333
"2996","Inbred_2724","Tester_6298",0.914054065941176
"2997","Inbred_2724","Tester_6302",1.04047915145455
"2998","Inbred_2724","Tester_6314",1.03110673127273
"2999","Inbred_2724","Tester_6328",0.96905057875
"3000","Inbred_2724","Tester_6329",0.975310210285714
"3001","Inbred_2724","Tester_6336",0.969088914555556
"3002","Inbred_2724","Tester_6348",0.954844586545455
"3003","Inbred_2724","Tester_6355",0.931241842444444
"3004","Inbred_2724","Tester_6357",0.981275498083333
"3005","Inbred_2724","Tester_6417",0.984993357416667
"3006","Inbred_2724","Tester_6902",1.06643018042308
"3007","Inbred_2724","Tester_6913",0.910498712090909
"3008","Inbred_2724","Tester_7437",0.98844851025
"3009","Inbred_2724","Tester_8009",0.998398416636364
"3010","Inbred_2724","Tester_8014",1.01880214275
"3011","Inbred_2724","Tester_8019",0.958478889625
"3012","Inbred_2724","Tester_8031",0.994263631727273
"3013","Inbred_2724","Tester_8035",1.01320433058333
"3014","Inbred_2724","Tester_8037",0.977719019333333
"3015","Inbred_2724","Tester_8038",0.970936376181818
"3016","Inbred_2724","Tester_8042",1.08747207776
"3017","Inbred_2724","Tester_8044",1.066146010625
"3018","Inbred_2724","Tester_8046",1.02868476030435
"3019","Inbred_2724","Tester_8205",0.984070330090909
"3020","Inbred_2724","Tester_8218",0.995702337791667
"3021","Inbred_2724","Tester_8246",0.898469063545455
"3022","Inbred_2724","Tester_8248",0.979580460625
"3023","Inbred_2724","Tester_8249",0.8720355456
"3024","Inbred_2724","Tester_8254",0.9055213608
"3025","Inbred_2725","Tester_3504",1.04416210355172
"3026","Inbred_2725","Tester_3582",1.07707050475
"3027","Inbred_2725","Tester_4306",1.01734635908333
"3028","Inbred_2725","Tester_4307",0.975405892454545
"3029","Inbred_2725","Tester_4320",1.08120222281818
"3030","Inbred_2725","Tester_4495",1.04574783955556
"3031","Inbred_2725","Tester_5345",1.04538923991667
"3032","Inbred_2725","Tester_5357",1.06346421286364
"3033","Inbred_2725","Tester_5364",1.07260592454545
"3034","Inbred_2725","Tester_5368",1.07340599997059
"3035","Inbred_2725","Tester_5372",1.08801499833333
"3036","Inbred_2725","Tester_6290",1.0025074215
"3037","Inbred_2727","Tester_3504",0.976253973
"3038","Inbred_2727","Tester_3521",0.974347678230769
"3039","Inbred_2727","Tester_3573",0.988850962692308
"3040","Inbred_2727","Tester_3577",0.958911978545455
"3041","Inbred_2727","Tester_3582",1.1074773594
"3042","Inbred_2727","Tester_4207",1.01893695154545
"3043","Inbred_2727","Tester_4210",0.89603931725
"3044","Inbred_2727","Tester_4308",0.97691296075
"3045","Inbred_2727","Tester_4320",1.056381599875
"3046","Inbred_2727","Tester_4321",1.0232970285
"3047","Inbred_2727","Tester_4495",0.991141086454545
"3048","Inbred_2727","Tester_4500",0.982470064818182
"3049","Inbred_2727","Tester_5240",0.953723433090909
"3050","Inbred_2727","Tester_5364",1.00162123081818
"3051","Inbred_2727","Tester_5368",1.02607820472727
"3052","Inbred_2727","Tester_5380",1.03922299027273
"3053","Inbred_2727","Tester_5382",0.993424792181818
"3054","Inbred_2727","Tester_5526",0.962383930818182
"3055","Inbred_2727","Tester_6206",1.03790058241667
"3056","Inbred_2727","Tester_6328",0.956226411636364
"3057","Inbred_2727","Tester_8218",1.05725245418182
"3058","Inbred_2728","Tester_3573",1.07186523175
"3059","Inbred_2728","Tester_3577",0.942632404583333
"3060","Inbred_2728","Tester_4306",0.959538494954545
"3061","Inbred_2728","Tester_4320",1.11585411243478
"3062","Inbred_2728","Tester_4321",1.03227269663636
"3063","Inbred_2728","Tester_5364",1.11766844861111
"3064","Inbred_2728","Tester_5368",1.0605954457037
"3065","Inbred_2728","Tester_5369",1.03220248081818
"3066","Inbred_2728","Tester_5524",1.01318488763636
"3067","Inbred_2728","Tester_5526",1.06207832954545
"3068","Inbred_2728","Tester_6287",1.03370766825
"3069","Inbred_2728","Tester_6902",1.138387269625
"3070","Inbred_2729","Tester_3573",0.98827968325
"3071","Inbred_2729","Tester_4306",0.9624653215
"3072","Inbred_2729","Tester_4321",1.0247705417
"3073","Inbred_2729","Tester_4494",1.0734772853
"3074","Inbred_2729","Tester_4495",1.05799605472727
"3075","Inbred_2729","Tester_5364",1.1270993177619
"3076","Inbred_2729","Tester_5368",1.03064702557143
